#,System call,10240,10586,14393,15063,16299,17134,17763,18362,18363,19041,19042,19043,19044,19045,22000,20348,22621,22631,25398,26100,26085
351,NtReadFile,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006,0x0006
352,NtReadFileScatter,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e,0x002e
353,NtReadOnlyEnlistment,0x014e,0x0151,0x0155,0x015b,0x015e,0x0160,0x0161,0x0162,0x0162,0x0168,0x0168,0x0168,0x016a,0x016a,0x016f,0x0171,0x0174,0x0174,0x0175,0x0176,0x0176
354,NtReadRequestData,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054
355,NtReadVirtualMemory,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f,0x003f
356,NtReadVirtualMemoryEx,,,,,,,,,,,,,,,0x0170,0x0172,0x0175,0x0175,0x0176,0x0177,0x0177
357,NtRecoverEnlistment,0x014f,0x0152,0x0156,0x015c,0x015f,0x0161,0x0162,0x0163,0x0163,0x0169,0x0169,0x0169,0x016b,0x016b,0x0171,0x0173,0x0176,0x0176,0x0177,0x0178,0x0178
358,NtRecoverResourceManager,0x0150,0x0153,0x0157,0x015d,0x0160,0x0162,0x0163,0x0164,0x0164,0x016a,0x016a,0x016a,0x016c,0x016c,0x0172,0x0174,0x0177,0x0177,0x0178,0x0179,0x0179
359,NtRecoverTransactionManager,0x0151,0x0154,0x0158,0x015e,0x0161,0x0163,0x0164,0x0165,0x0165,0x016b,0x016b,0x016b,0x016d,0x016d,0x0173,0x0175,0x0178,0x0178,0x0179,0x017a,0x017a
360,NtRegisterProtocolAddressInformation,0x0152,0x0155,0x0159,0x015f,0x0162,0x0164,0x0165,0x0166,0x0166,0x016c,0x016c,0x016c,0x016e,0x016e,0x0174,0x0176,0x0179,0x0179,0x017a,0x017b,0x017b
361,NtRegisterThreadTerminatePort,0x0153,0x0156,0x015a,0x0160,0x0163,0x0165,0x0166,0x0167,0x0167,0x016d,0x016d,0x016d,0x016f,0x016f,0x0175,0x0177,0x017a,0x017a,0x017b,0x017c,0x017c
362,NtReleaseCMFViewOwnership,,,,,,,,,,,,,,,,,,,,,
363,NtReleaseKeyedEvent,0x0154,0x0157,0x015b,0x0161,0x0164,0x0166,0x0167,0x0168,0x0168,0x016e,0x016e,0x016e,0x0170,0x0170,0x0176,0x0178,0x017b,0x017b,0x017c,0x017d,0x017d
364,NtReleaseMutant,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020,0x0020
365,NtReleaseSemaphore,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a,0x000a
366,NtReleaseWorkerFactoryWorker,0x0155,0x0158,0x015c,0x0162,0x0165,0x0167,0x0168,0x0169,0x0169,0x016f,0x016f,0x016f,0x0171,0x0171,0x0177,0x0179,0x017c,0x017c,0x017d,0x017e,0x017e
367,NtRemoveIoCompletion,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009,0x0009
368,NtRemoveIoCompletionEx,0x0156,0x0159,0x015d,0x0163,0x0166,0x0168,0x0169,0x016a,0x016a,0x0170,0x0170,0x0170,0x0172,0x0172,0x0178,0x017a,0x017d,0x017d,0x017e,0x017f,0x017f
369,NtRemoveProcessDebug,0x0157,0x015a,0x015e,0x0164,0x0167,0x0169,0x016a,0x016b,0x016b,0x0171,0x0171,0x0171,0x0173,0x0173,0x0179,0x017b,0x017e,0x017e,0x017f,0x0180,0x0180
370,NtRenameKey,0x0158,0x015b,0x015f,0x0165,0x0168,0x016a,0x016b,0x016c,0x016c,0x0172,0x0172,0x0172,0x0174,0x0174,0x017a,0x017c,0x017f,0x017f,0x0180,0x0181,0x0181
371,NtRenameTransactionManager,0x0159,0x015c,0x0160,0x0166,0x0169,0x016b,0x016c,0x016d,0x016d,0x0173,0x0173,0x0173,0x0175,0x0175,0x017b,0x017d,0x0180,0x0180,0x0181,0x0182,0x0182
372,NtReplaceKey,0x015a,0x015d,0x0161,0x0167,0x016a,0x016c,0x016d,0x016e,0x016e,0x0174,0x0174,0x0174,0x0176,0x0176,0x017c,0x017e,0x0181,0x0181,0x0182,0x0183,0x0183
373,NtReplacePartitionUnit,0x015b,0x015e,0x0162,0x0168,0x016b,0x016d,0x016e,0x016f,0x016f,0x0175,0x0175,0x0175,0x0177,0x0177,0x017d,0x017f,0x0182,0x0182,0x0183,0x0184,0x0184
374,NtReplyPort,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c,0x000c
375,NtReplyWaitReceivePort,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b,0x000b
376,NtReplyWaitReceivePortEx,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b,0x002b
377,NtReplyWaitReplyPort,0x015c,0x015f,0x0163,0x0169,0x016c,0x016e,0x016f,0x0170,0x0170,0x0176,0x0176,0x0176,0x0178,0x0178,0x017e,0x0180,0x0183,0x0183,0x0184,0x0185,0x0185
378,NtRequestDeviceWakeup,,,,,,,,,,,,,,,,,,,,,
379,NtRequestPort,0x015d,0x0160,0x0164,0x016a,0x016d,0x016f,0x0170,0x0171,0x0171,0x0177,0x0177,0x0177,0x0179,0x0179,0x017f,0x0181,0x0184,0x0184,0x0185,0x0186,0x0186
380,NtRequestWaitReplyPort,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022,0x0022
381,NtRequestWakeupLatency,,,,,,,,,,,,,,,,,,,,,
382,NtResetEvent,0x015e,0x0161,0x0165,0x016b,0x016e,0x0170,0x0171,0x0172,0x0172,0x0178,0x0178,0x0178,0x017a,0x017a,0x0180,0x0182,0x0185,0x0185,0x0186,0x0187,0x0187
383,NtResetWriteWatch,0x015f,0x0162,0x0166,0x016c,0x016f,0x0171,0x0172,0x0173,0x0173,0x0179,0x0179,0x0179,0x017b,0x017b,0x0181,0x0183,0x0186,0x0186,0x0187,0x0188,0x0188
384,NtRestoreKey,0x0160,0x0163,0x0167,0x016d,0x0170,0x0172,0x0173,0x0174,0x0174,0x017a,0x017a,0x017a,0x017c,0x017c,0x0182,0x0184,0x0187,0x0187,0x0188,0x0189,0x0189
385,NtResumeProcess,0x0161,0x0164,0x0168,0x016e,0x0171,0x0173,0x0174,0x0175,0x0175,0x017b,0x017b,0x017b,0x017d,0x017d,0x0183,0x0185,0x0188,0x0188,0x0189,0x018a,0x018a
386,NtResumeThread,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052
387,NtRevertContainerImpersonation,0x0162,0x0165,0x0169,0x016f,0x0172,0x0174,0x0175,0x0176,0x0176,0x017c,0x017c,0x017c,0x017e,0x017e,0x0184,0x0186,0x0189,0x0189,0x018a,0x018b,0x018b
388,NtRollbackComplete,0x0163,0x0166,0x016a,0x0170,0x0173,0x0175,0x0176,0x0177,0x0177,0x017d,0x017d,0x017d,0x017f,0x017f,0x0185,0x0187,0x018a,0x018a,0x018b,0x018c,0x018c
389,NtRollbackEnlistment,0x0164,0x0167,0x016b,0x0171,0x0174,0x0176,0x0177,0x0178,0x0178,0x017e,0x017e,0x017e,0x0180,0x0180,0x0186,0x0188,0x018b,0x018b,0x018c,0x018d,0x018d
390,NtRollbackRegistryTransaction,,,0x016c,0x0172,0x0175,0x0177,0x0178,0x0179,0x0179,0x017f,0x017f,0x017f,0x0181,0x0181,0x0187,0x0189,0x018c,0x018c,0x018d,0x018e,0x018e
391,NtRollbackSavepointTransaction,,,,,,,,,,,,,,,,,,,,,
392,NtRollbackTransaction,0x0165,0x0168,0x016d,0x0173,0x0176,0x0178,0x0179,0x017a,0x017a,0x0180,0x0180,0x0180,0x0182,0x0182,0x0188,0x018a,0x018d,0x018d,0x018e,0x018f,0x018f
393,NtRollforwardTransactionManager,0x0166,0x0169,0x016e,0x0174,0x0177,0x0179,0x017a,0x017b,0x017b,0x0181,0x0181,0x0181,0x0183,0x0183,0x0189,0x018b,0x018e,0x018e,0x018f,0x0190,0x0190
394,NtSaveKey,0x0167,0x016a,0x016f,0x0175,0x0178,0x017a,0x017b,0x017c,0x017c,0x0182,0x0182,0x0182,0x0184,0x0184,0x018a,0x018c,0x018f,0x018f,0x0190,0x0191,0x0191
395,NtSaveKeyEx,0x0168,0x016b,0x0170,0x0176,0x0179,0x017b,0x017c,0x017d,0x017d,0x0183,0x0183,0x0183,0x0185,0x0185,0x018b,0x018d,0x0190,0x0190,0x0191,0x0192,0x0192
